regime,scenario_id,starting_bcr,terminal_state,peak_date,peak_price_usd,trough_date,trough_price_usd,max_drawdown_from_peak,days_to_trough,min_bcr,min_bcr_date,days_to_bcr_min,primary_failure_date,days_to_primary_failure,terminal_liquidity_date,days_to_terminal_liquidity,primary_to_terminal_gap_days,recovery_date,days_to_recovery,terminal_date,terminal_bcr,terminal_btc_reserve_index,terminal_btc_held_index,cumulative_btc_sold_fraction,cumulative_btc_sold_usd,cumulative_payments_usd,cumulative_payments_over_annual,annual_obligation_usd,monthly_obligation_usd,btc_at_peak,required_starting_bcr_lo,required_starting_bcr_hi,required_starting_bcr_terminal_lo,required_starting_bcr_terminal_hi,scenarios_total,days_below_bcr_1,days_below_bcr_2,days_below_bcr_5,time_weighted_avg_bcr
mtgox_2014,mtgox_2014_bcr64.0,64,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,9.291204374058728,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,64.40547449826654,1.0063355390354147,0.855535985060862,0.14446401493913796,53385416.666666575,53385416.666666575,3.4166666666666607,15625000,1302083.3333333333,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,27.014590677713716
mtgox_2014,mtgox_2014_bcr65.0,65,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,9.44262663554283,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,65.58173774914994,1.0089498115253837,0.857758508367618,0.14224149163238198,52564102.5641025,52564102.5641025,3.4166666666666625,15384615.384615384,1282051.282051282,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,27.475799897038904
mtgox_2014,mtgox_2014_bcr66.0,66,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,9.594048897026923,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,66.7580010000333,1.0114848636368683,0.85991368248326,0.14008631751674006,51767676.76767693,51767676.76767693,3.416666666666677,15151515.151515152,1262626.2626262626,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,27.93700911636408
mtgox_2014,mtgox_2014_bcr67.0,67,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,9.745471158511025,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,67.9342642509167,1.0139442425509955,0.8620045230432111,0.13799547695678893,50995024.87562207,50995024.87562207,3.416666666666679,14925373.134328358,1243781.094527363,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,28.39821833568929
mtgox_2014,mtgox_2014_bcr68.0,68,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,9.896893419995122,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,69.11052750180008,1.0163312867911776,0.8640338682925754,0.13596613170742455,50245098.03921592,50245098.03921592,3.416666666666683,14705882.352941176,1225490.1960784313,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,28.859427555014395
mtgox_2014,mtgox_2014_bcr69.0,69,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.048315681479222,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,70.28679075268352,1.0186491413432393,0.8660043919405097,0.1339956080594903,49516908.212560184,49516908.212560184,3.4166666666666528,14492753.623188406,1207729.4685990338,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,29.320636774339555
mtgox_2014,mtgox_2014_bcr70.0,70,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.199737942963319,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,71.46305400356684,1.0209007714795262,0.8679186149127873,0.13208138508721268,48809523.80952407,48809523.80952407,3.4166666666666847,14285714.285714285,1190476.1904761905,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,29.781845993664703
mtgox_2014,mtgox_2014_bcr71.0,71,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.351160204447423,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,72.6393172544503,1.023088975414793,0.8697789161111997,0.13022108388880027,48122065.72769946,48122065.72769946,3.4166666666666616,14084507.04225352,1173708.9201877934,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,30.243055212989926
mtgox_2014,mtgox_2014_bcr72.0,72,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.502582465931521,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,73.81558050533371,1.0252163959074128,0.8715875422763221,0.12841245772367793,47453703.70370359,47453703.70370359,3.4166666666666585,13888888.888888888,1157407.4074074074,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,30.704264432315068
mtgox_2014,mtgox_2014_bcr73.0,73,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.654004727415618,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,74.99184375621708,1.0272855309070832,0.8733466170396599,0.12665338296034012,46803652.96803661,46803652.96803661,3.4166666666666723,13698630.136986302,1141552.511415525,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,31.165473651640237
mtgox_2014,mtgox_2014_bcr74.0,74,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.805426988899717,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,76.16810700710047,1.0292987433391956,0.8750581492418267,0.12494185075817332,46171171.171171136,46171171.171171136,3.4166666666666643,13513513.513513513,1126126.1261261262,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,31.626682870965325
mtgox_2014,mtgox_2014_bcr75.0,75,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,10.956849250383813,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,77.34437025798385,1.0312582701064514,0.876724040585269,0.12327595941473102,45555555.55555552,45555555.55555552,3.416666666666664,13333333.333333334,1111111.1111111112,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,32.08789209029053
mtgox_2014,mtgox_2014_bcr76.0,76,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,11.108271511867914,2015-01-14,411,,,,,,2017-04-27,1245,2017-04-27,78.52063350886725,1.0331662303798324,0.8783460926828311,0.12165390731716885,44956140.35087713,44956140.35087713,3.4166666666666616,13157894.736842105,1096491.2280701755,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,32.549101309615764
mtgox_2014,mtgox_2014_bcr77.0,77,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,11.25969377335201,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,77.03173389234755,1.000412128472046,0.8810706428935419,0.11892935710645813,43290043.29004317,43290043.29004317,3.333333333333324,12987012.987012986,1082251.0822510822,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,31.3404325796558
mtgox_2014,mtgox_2014_bcr78.0,78,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,11.411116034836112,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,78.16718442238286,1.0021433900305494,0.8825953782410603,0.11740462175893973,42735042.73504278,42735042.73504278,3.333333333333337,12820512.82051282,1068376.0683760683,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,31.7758242317105
mtgox_2014,mtgox_2014_bcr79.0,79,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,11.562538296320211,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,79.30263495241817,1.0038308221825085,0.8840815126937049,0.11591848730629506,42194092.827004366,42194092.827004366,3.333333333333345,12658227.848101266,1054852.3206751056,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,32.21121588376524
mtgox_2014,mtgox_2014_bcr80.0,80,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,11.71396055780431,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,80.43808548245353,1.0054760685306692,0.8855304937850338,0.11446950621496621,41666666.666666694,41666666.666666694,3.3333333333333357,12500000,1041666.6666666666,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,32.64660753582002
mtgox_2014,mtgox_2014_bcr81.0,81,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,11.865382819288406,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,81.57353601248883,1.0070806915122077,0.8869436975654651,0.1130563024345349,41152263.37448576,41152263.37448576,3.333333333333347,12345679.01234568,1028806.5843621399,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,33.081999187874764
mtgox_2014,mtgox_2014_bcr82.0,82,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.016805080772503,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,82.70898654252417,1.0086461773478559,0.8883224329610083,0.11167756703899168,40650406.50406522,40650406.50406522,3.333333333333348,12195121.951219512,1016260.162601626,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,33.51739083992944
mtgox_2014,mtgox_2014_bcr83.0,83,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.168227342256605,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,83.84443707255953,1.0101739406332473,0.8896679458169,0.11033205418309999,40160642.57028112,40160642.57028112,3.333333333333333,12048192.771084337,1004016.064257028,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,33.9527824919842
mtgox_2014,mtgox_2014_bcr84.0,84,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.319649603740704,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,84.97988760259483,1.0116653286023194,0.8909814226524129,0.10901857734758713,39682539.682539865,39682539.682539865,3.3333333333333486,11904761.904761905,992063.4920634921,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,34.3881741440389
mtgox_2014,mtgox_2014_bcr85.0,85,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.471071865224806,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,86.11533813263024,1.0131216250897677,0.8922639941506204,0.10773600584937959,39215686.27450958,39215686.27450958,3.3333333333333144,11764705.88235294,980392.1568627451,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,34.823565796093575
mtgox_2014,mtgox_2014_bcr86.0,86,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.622494126708903,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,87.25078866266554,1.0145440542170412,0.8935167384046827,0.10648326159531729,38759689.922480576,38759689.922480576,3.3333333333333295,11627906.976744186,968992.2480620155,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,35.2589574481483
mtgox_2014,mtgox_2014_bcr87.0,87,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.773916388193001,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,88.38623919270088,1.015933783824148,0.894740683940261,0.10525931605973904,38314176.245210685,38314176.245210685,3.3333333333333295,11494252.873563219,957854.4061302682,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,35.69434910020304
mtgox_2014,mtgox_2014_bcr88.0,88,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,12.925338649677101,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,89.52168972273626,1.0172919286674573,0.8959368125318492,0.1040631874681508,37878787.87878766,37878787.87878766,3.333333333333314,11363636.363636363,946969.6969696969,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,36.12974075225772
mtgox_2014,mtgox_2014_bcr89.0,89,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,13.076760911161195,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,90.65714025277153,1.0186195534019273,0.8971060618292436,0.10289393817075643,37453183.52059938,37453183.52059938,3.333333333333345,11235955.056179775,936329.5880149812,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,36.56513240431244
mtgox_2014,mtgox_2014_bcr90.0,90,recovered,2013-11-29,1132,2015-01-14,171.41,0.848577738515901,411,13.228183172645299,2015-01-14,411,,,,,,2017-03-03,1190,2017-03-03,91.79259078280685,1.0199176753645207,0.8982493278089188,0.10175067219108125,37037037.0370372,37037037.0370372,3.3333333333333477,11111111.111111112,925925.925925926,883392.2261484099,10.9,11,9.5,9.6,245,0,0,0,37.0005240563672
