time,open,high,low,close
8/1/2022,23287.38,23511.5,22861,23282.92
8/2/2022,23291.67,23468.33,22665.98,23001.52
8/3/2022,22997.07,23642.14,22686.12,22835.88
8/4/2022,22830.37,23228.77,22400,22615.24
8/5/2022,22630.14,23478,22587.94,23326.4
8/6/2022,23326.5,23354.54,22919.76,22956.61
8/7/2022,22946,23411.55,22855.14,23187.62
8/8/2022,23177.72,24246.06,23169.64,23821.68
8/9/2022,23811.29,23927.44,22880.22,23164.78
8/10/2022,23151.68,24228,22668.57,23964
8/11/2022,23961,24921,23867,23959
8/12/2022,23957,24459,23615,24407
8/13/2022,24421,24900,24301,24456
8/14/2022,24459,25053,24161,24320
8/15/2022,24324,25212,23782,24110
8/16/2022,24103,24250,23673,23867
8/17/2022,23866,24448,23176,23340
8/18/2022,23348,23593,23103,23201
8/19/2022,23192,23202,20785,20841
8/20/2022,20840,21368,20769,21146
8/21/2022,21150,21778,21070,21514
8/22/2022,21517,21530,20901,21411
8/23/2022,21404,21672,20899,21520
8/24/2022,21523,21892,21142,21372
8/25/2022,21364,21813,21319,21571
8/26/2022,21550,21870,20119,20250
8/27/2022,20242,20376,19766,20045
8/28/2022,20044,20159,19526,19557
8/29/2022,19571,20415,19557,20302
8/30/2022,20300,20575,19552,19819
8/31/2022,19836,20490,19822,20059
9/1/2022,20049,20202,19573,20128
9/2/2022,20133,20440,19762,19959
9/3/2022,19950,20053,19667,19840
9/4/2022,19840,20025,19586,20007
9/5/2022,20014,20051,19634,19794
9/6/2022,19799,20181,18669,18789
9/7/2022,18808,19456,18540,19276
9/8/2022,19301,19454,19023,19322
9/9/2022,19327,21610,19303,21371
9/10/2022,21371,21814,21125,21672
9/11/2022,21663,21871,21360,21835
9/12/2022,21836,22485,21565,22401
9/13/2022,22396,22781,19862,20177
9/14/2022,20175,20526,19623,20233
9/15/2022,20226,20432,19500,19691
9/16/2022,19704,19887,19330,19802
9/17/2022,19802,20187,19757,20114
9/18/2022,20116,20116,19343,19419
9/19/2022,19418,19679,18271,19538
9/20/2022,19535,19634,18717,18878
9/21/2022,18877,19902,18157,18466
9/22/2022,18458,19541,18368,19403
9/23/2022,19411,19491,18533,19294
9/24/2022,19291,19309,18817,18921
9/25/2022,18919,19182,18636,18810
9/26/2022,18809,19313,18690,19226
9/27/2022,19233,20381,18822,19075
9/28/2022,19085,19770,18461,19413
9/29/2022,19413,19630,18852,19592
9/30/2022,19593,20171,19152,19425
10/1/2022,19419,19484,19174,19312
10/2/2022,19306,19395,18931,19051
10/3/2022,19060,19715,18975,19636
10/4/2022,19633,20469,19497,20343
10/5/2022,20343,20366,19735,20162
10/6/2022,20161,20447,19864,19951
10/7/2022,19960,20056,19335,19532
10/8/2022,19533,19624,19259,19420
10/9/2022,19421,19604,19324,19445
10/10/2022,19436,19525,19029,19131
10/11/2022,19131,19265,18853,19059
10/12/2022,19061,19229,18967,19157
10/13/2022,19156,19504,18183,19377
10/14/2022,19374,19947,19083,19181
10/15/2022,19184,19229,18990,19066
10/16/2022,19072,19425,19067,19264
10/17/2022,19262,19672,19160,19547
10/18/2022,19547,19700,19099,19334
10/19/2022,19329,19356,19078,19126
10/20/2022,19128,19340,18913,19043
10/21/2022,19043,19245,18660,19165
10/22/2022,19166,19250,19118,19206
10/23/2022,19208,19689,19079,19574
10/24/2022,19576,19588,19169,19332
10/25/2022,19332,20418,19222,20087
10/26/2022,20096,21012,20062,20775
10/27/2022,20771,20872,20210,20296
10/28/2022,20295,20750,20008,20599
10/29/2022,20596,21078,20566,20821
10/30/2022,20820,20931,20525,20628
10/31/2022,20631,20833,20243,20498
11/1/2022,20493,20681,20334,20480
11/2/2022,20480,20802,20055,20154
11/3/2022,20152,20387,20039,20209
11/4/2022,20209,21290,20184,21153
11/5/2022,21152,21473,21089,21301
11/6/2022,21299,21364,20899,20907
11/7/2022,20899,21070,20400,20590
11/8/2022,20591,20669,17114,18550
11/9/2022,18546,18588,15632,15877
11/10/2022,15900,18150,15748,17551
11/11/2022,17548,17645,16394,17007
11/12/2022,17020,17054,16610,16788
11/13/2022,16788,17240,16263,16310
11/14/2022,16300,17130,15784,16589
11/15/2022,16586,17095,16511,16874
11/16/2022,16875,16980,16371,16654
11/17/2022,16655,16724,16412,16686
11/18/2022,16687,16971,16540,16683
11/19/2022,16683,16799,16548,16690
11/20/2022,16687,16730,16169,16256
11/21/2022,16250,16269,15479,15766
11/22/2022,15757,16281,15613,16197
11/23/2022,16199,16647,16150,16603
11/24/2022,16594,16783,16456,16591
11/25/2022,16589,16604,16339,16508
11/26/2022,16511,16685,16387,16454
11/27/2022,16451,16587,16402,16424
11/28/2022,16420,16477,16004,16210
11/29/2022,16205,16529,16102,16434
11/30/2022,16437,17223,16430,17170
12/1/2022,17166,17250,16864,16977
12/2/2022,16976,17102,16800,17095
12/3/2022,17095,17150,16868,16886
12/4/2022,16893,17195,16890,17114
12/5/2022,17113,17418,16879,16968
12/6/2022,16968,17101,16914,17088
12/7/2022,17091,17131,16736,16836
12/8/2022,16838,17296,16734,17229
12/9/2022,17229,17353,17073,17128
12/10/2022,17129,17223,17100,17128
12/11/2022,17128,17264,17080,17091
12/12/2022,17089,17240,16881,17209
12/13/2022,17214,18106,17093,17772
12/14/2022,17771,18373,17667,17803
12/15/2022,17806,17853,17288,17362
12/16/2022,17361,17525,16572,16633
12/17/2022,16635,16794,16596,16781
12/18/2022,16780,16850,16676,16749
12/19/2022,16744,16815,16293,16446
12/20/2022,16441,17046,16402,16898
12/21/2022,16899,16919,16719,16824
12/22/2022,16823,16863,16570,16821
12/23/2022,16821,16916,16750,16779
12/24/2022,16779,16848,16779,16839
12/25/2022,16839,16850,16731,16828
12/26/2022,16828,16933,16801,16917
12/27/2022,16920,16961,16588,16700
12/28/2022,16699,16772,16465,16540
12/29/2022,16540,16650,16486,16628
12/30/2022,16628,16650,16337,16603
12/31/2022,16602,16627,16471,16528
1/1/2023,16530,16622,16496,16615
1/2/2023,16615,16782,16552,16673
1/3/2023,16668,16766,16605,16670
1/4/2023,16673,16984,16652,16849
1/5/2023,16847,16871,16755,16826
1/6/2023,16826,17024,16669,16950
1/7/2023,16951,16975,16907,16945
1/8/2023,16946,17163,16915,17119
1/9/2023,17124,17393,17108,17179
1/10/2023,17177,17490,17147,17446
1/11/2023,17448,17992,17318,17930
1/12/2023,17948,19114,17911,18853
1/13/2023,18852,19991,18720,19931
1/14/2023,19936,21247,19895,20960
1/15/2023,20961,21052,20549,20885
1/16/2023,20879,21456,20634,21189
1/17/2023,21186,21594,20863,21134
1/18/2023,21136,21646,20358,20670
1/19/2023,20678,21185,20654,21086
1/20/2023,21085,22750,20869,22678
1/21/2023,22670,23362,22442,22783
1/22/2023,22791,23076,22314,22717
1/23/2023,22708,23167,22525,22922
1/24/2023,22922,23162,22473,22637
1/25/2023,22636,23815,22334,23054
1/26/2023,23063,23282,22866,23010
1/27/2023,23011,23500,22541,23083
1/28/2023,23082,23187,22894,23033
1/29/2023,23031,23954,22981,23746
1/30/2023,23748,23799,22504,22831
1/31/2023,22831,23318,22724,23127
2/1/2023,23134,23810,22768,23735
2/2/2023,23736,24258,23377,23498
2/3/2023,23503,23719,23212,23434
2/4/2023,23421,23582,23266,23330
2/5/2023,23328,23428,22766,22937
2/6/2023,22942,23148,22643,22763
2/7/2023,22761,23338,22751,23252
2/8/2023,23246,23439,22686,22961
2/9/2023,22965,23003,21700,21802
2/10/2023,21803,21939,21454,21639
2/11/2023,21631,21904,21610,21868
2/12/2023,21868,22086,21649,21789
2/13/2023,21790,21897,21376,21790
2/14/2023,21790,22316,21569,22211
2/15/2023,22208,24374,22064,24332
2/16/2023,24332,25270,23520,23521
2/17/2023,23518,25014,23369,24580
2/18/2023,24577,24869,24450,24640
2/19/2023,24638,25183,24211,24296
2/20/2023,24271,25118,23862,24843
2/21/2023,24843,25250,24165,24450
2/22/2023,24450,24474,23594,24188
2/23/2023,24188,24590,23636,23939
2/24/2023,23939,24124,22865,23189
2/25/2023,23186,23215,22770,23161
2/26/2023,23166,23678,23068,23562
2/27/2023,23560,23890,23126,23493
2/28/2023,23497,23594,23048,23136
3/1/2023,23146,23990,23040,23634
3/2/2023,23632,23791,23206,23466
3/3/2023,23469,23477,22000,22359
3/4/2023,22359,22401,22170,22347
3/5/2023,22347,22652,22212,22428
3/6/2023,22427,22590,22263,22407
3/7/2023,22414,22547,21931,22200
3/8/2023,22197,22275,21590,21704
3/9/2023,21697,21824,20043,20367
3/10/2023,20368,20368,19569,20220
3/11/2023,20226,20874,19893,20618
3/12/2023,20615,22269,20456,22183
3/13/2023,22190,24618,21900,24209
3/14/2023,24210,26533,24070,24750
3/15/2023,24745,25273,23940,24368
3/16/2023,24361,25217,24229,25050
3/17/2023,25051,27818,24954,27466
3/18/2023,27466,27776,26707,26980
3/19/2023,26992,28474,26900,28054
3/20/2023,28081,28567,27231,27815
3/21/2023,27808,28497,27436,28192
3/22/2023,28184,28936,26688,27320
3/23/2023,27320,28818,27187,28343
3/24/2023,28352,29380,27043,27493
3/25/2023,27497,27810,27210,27499
3/26/2023,27493,28217,27453,28004
3/27/2023,27992,28051,26541,27142
3/28/2023,27142,27514,26647,27272
3/29/2023,27272,28650,27258,28353
3/30/2023,28353,29170,27706,28039
3/31/2023,28036,28653,27533,28476
4/1/2023,28476,28816,28237,28469
4/2/2023,28469,28544,27891,28186
4/3/2023,28179,28506,27236,27816
4/4/2023,27820,28447,27686,28178
4/5/2023,28179,28782,27823,28183
4/6/2023,28181,28199,27723,28051
4/7/2023,28054,28118,27797,27931
4/8/2023,27931,28174,27891,27969
4/9/2023,27968,28544,27833,28340
4/10/2023,28353,29789,28184,29652
4/11/2023,29657,30575,29617,30246
4/12/2023,30255,30503,29689,29903
4/13/2023,29914,30614,29889,30410
4/14/2023,30411,31035,30001,30498
4/15/2023,30498,30620,30249,30332
4/16/2023,30327,30567,30157,30330
4/17/2023,30328,30337,29247,29448
4/18/2023,29452,30483,29122,30395
4/19/2023,30388,30423,28603,28827
4/20/2023,28814,29098,28005,28238
4/21/2023,28240,28362,27140,27254
4/22/2023,27253,27883,27137,27817
4/23/2023,27820,27820,27347,27596
4/24/2023,27594,27998,26981,27512
4/25/2023,27515,28392,27197,28300
4/26/2023,28306,30022,27242,28428
4/27/2023,28427,29887,28389,29485
4/28/2023,29486,29600,28922,29333
4/29/2023,29339,29460,29061,29247
4/30/2023,29252,29961,29115,29235
5/1/2023,29254,29344,27666,28079
5/2/2023,28079,28894,27876,28680
5/3/2023,28682,29276,28138,29033
5/4/2023,29043,29378,28691,28851
5/5/2023,28860,29701,28832,29547
5/6/2023,29537,29851,28422,28911
5/7/2023,28909,29194,28444,28472
5/8/2023,28485,28667,27290,27690
5/9/2023,27688,27841,27372,27650
5/10/2023,27648,28328,26842,27618
5/11/2023,27624,27640,26720,26991
5/12/2023,26987,27093,25800,26811
5/13/2023,26816,27052,26710,26789
5/14/2023,26805,27202,26598,26933
5/15/2023,26933,27666,26736,27166
5/16/2023,27166,27300,26868,27037
5/17/2023,27037,27488,26550,27404
5/18/2023,27413,27481,26374,26818
5/19/2023,26824,27176,26651,26893
5/20/2023,26889,27153,26840,27115
5/21/2023,27123,27277,26688,26750
5/22/2023,26753,27078,26547,26856
5/23/2023,26854,27478,26810,27226
5/24/2023,27225,27225,26076,26325
5/25/2023,26325,26611,25878,26478
5/26/2023,26486,26937,26338,26718
5/27/2023,26716,26893,26566,26872
5/28/2023,26875,28248,26785,28072
5/29/2023,28071,28452,27542,27749
5/30/2023,27748,28054,27570,27706
5/31/2023,27701,27840,26857,27219
6/1/2023,27220,27356,26625,26826
6/2/2023,26821,27300,26519,27251
6/3/2023,27250,27332,26937,27076
6/4/2023,27072,27451,26963,27125
6/5/2023,27114,27138,25389,25739
6/6/2023,25730,27357,25350,27236
6/7/2023,27252,27388,26140,26348
6/8/2023,26347,26809,26225,26510
6/9/2023,26507,26778,26289,26484
6/10/2023,26486,26528,25420,25857
6/11/2023,25857,26209,25657,25941
6/12/2023,25940,26103,25634,25906
6/13/2023,25906,26422,25718,25934
6/14/2023,25935,26078,24819,25127
6/15/2023,25125,25729,24756,25573
6/16/2023,25567,26485,25188,26333
6/17/2023,26333,26785,26173,26507
6/18/2023,26513,26685,26267,26340
6/19/2023,26336,27050,26260,26842
6/20/2023,26840,28441,26651,28315
6/21/2023,28316,30755,28280,30009
6/22/2023,30010,30505,29600,29889
6/23/2023,29891,31458,29820,30716
6/24/2023,30703,30821,30287,30548
6/25/2023,30550,31047,30295,30477
6/26/2023,30480,30657,29941,30274
6/27/2023,30278,31025,30235,30696
6/28/2023,30697,30712,29868,30079
6/29/2023,30078,30825,30041,30444
6/30/2023,30445,31268,29508,30469
7/1/2023,30469,30647,30321,30592
7/2/2023,30590,30785,30175,30616
7/3/2023,30616,31378,30587,31158
7/4/2023,31165,31327,30637,30771
7/5/2023,30767,30866,30206,30501
7/6/2023,30498,31500,29868,29912
7/7/2023,29901,30445,29722,30348
7/8/2023,30348,30383,30056,30293
7/9/2023,30293,30439,30073,30167
7/10/2023,30170,31037,29964,30421
7/11/2023,30417,30804,30310,30621
7/12/2023,30631,30960,30219,30382
7/13/2023,30383,31818,30259,31471
7/14/2023,31474,31635,29961,30331
7/15/2023,30328,30403,30260,30301
7/16/2023,30300,30442,30067,30253
7/17/2023,30247,30341,29675,30154
7/18/2023,30144,30244,29521,29868
7/19/2023,29862,30188,29757,29919
7/20/2023,29917,30414,29567,29806
7/21/2023,29806,30051,29735,29908
7/22/2023,29908,29995,29640,29789
7/23/2023,29790,30342,29742,30085
7/24/2023,30085,30099,28842,29177
7/25/2023,29176,29362,29054,29224
7/26/2023,29224,29678,29100,29354
7/27/2023,29353,29563,29081,29219
7/28/2023,29214,29525,29121,29317
7/29/2023,29316,29404,29251,29360
7/30/2023,29360,29446,29034,29279
7/31/2023,29279,29511,29115,29231
8/1/2023,29221,29715,28574,29696
8/2/2023,29697,30025,28929,29164
8/3/2023,29157,29395,28925,29176
8/4/2023,29175,29306,28784,29077
8/5/2023,29075,29107,28950,29049
8/6/2023,29049,29159,28962,29042
8/7/2023,29041,29244,28671,29181
8/8/2023,29186,30210,29107,29764
8/9/2023,29776,30119,29352,29565
8/10/2023,29565,29703,29294,29423
8/11/2023,29424,29525,29222,29398
8/12/2023,29398,29465,29350,29415
8/13/2023,29415,29443,29254,29284
8/14/2023,29280,29659,29086,29408
8/15/2023,29408,29455,29060,29172
8/16/2023,29171,29224,28693,28701
8/17/2023,28692,28757,26266,26642
8/18/2023,26632,26813,25601,26051
8/19/2023,26051,26264,25798,26097
8/20/2023,26097,26297,25979,26192
8/21/2023,26193,26240,25828,26125
8/22/2023,26125,26137,25350,26042
8/23/2023,26048,26800,25805,26431
8/24/2023,26429,26562,25852,26168
8/25/2023,26169,26281,25748,26048
8/26/2023,26050,26102,25976,26008
8/27/2023,26007,26168,25962,26090
8/28/2023,26087,26223,25856,26103
8/29/2023,26103,28142,25913,27726
8/30/2023,27722,27757,27006,27300
8/31/2023,27302,27537,25683,25932
9/1/2023,25927,26134,25333,25798
9/2/2023,25801,25980,25753,25870
9/3/2023,25870,26112,25807,25970
9/4/2023,25972,26081,25646,25819
9/5/2023,25827,25862,25547,25783
9/6/2023,25779,26000,25386,25748
9/7/2023,25750,26417,25600,26245
9/8/2023,26256,26429,25652,25908
9/9/2023,25908,25927,25801,25899
9/10/2023,25899,26018,25588,25836
9/11/2023,25839,25881,24920,25155
9/12/2023,25157,26529,25129,25844
9/13/2023,25842,26395,25762,26226
9/14/2023,26229,26849,26143,26529
9/15/2023,26529,26878,26228,26607
9/16/2023,26609,26767,26459,26571
9/17/2023,26571,26618,26414,26535
9/18/2023,26533,27422,26382,26770
9/19/2023,26766,27486,26682,27214
9/20/2023,27220,27389,26852,27128
9/21/2023,27124,27177,26376,26563
9/22/2023,26568,26733,26479,26581
9/23/2023,26577,26634,26519,26583
9/24/2023,26582,26730,26148,26248
9/25/2023,26215,26436,25977,26297
9/26/2023,26298,26386,26085,26208
9/27/2023,26203,26823,26095,26361
9/28/2023,26361,27297,26325,27026
9/29/2023,27029,27235,26682,26911
9/30/2023,26910,27093,26884,26966
10/1/2023,26965,28053,26959,27995
10/2/2023,27995,28592,27333,27507
10/3/2023,27509,27670,27170,27435
10/4/2023,27431,27831,27221,27790
10/5/2023,27787,28125,27369,27417
10/6/2023,27420,28301,27185,27948
10/7/2023,27945,28034,27864,27971
10/8/2023,27976,28104,27715,27933
10/9/2023,27930,27996,27280,27594
10/10/2023,27598,27733,27294,27395
10/11/2023,27394,27474,26533,26874
10/12/2023,26870,26933,26545,26756
10/13/2023,26744,27108,26675,26867
10/14/2023,26867,26981,26800,26855
10/15/2023,26858,27299,26814,27174
10/16/2023,27161,29900,27123,28518
10/17/2023,28520,28627,28081,28408
10/18/2023,28408,28984,28156,28328
10/19/2023,28327,28916,28138,28733
10/20/2023,28734,30233,28595,29688
10/21/2023,29682,30364,29483,29927
10/22/2023,29921,30247,29678,30002
10/23/2023,30007,34283,29898,33074
10/24/2023,33090,35198,32852,33917
10/25/2023,33928,35138,33686,34498
10/26/2023,34494,34834,33738,34165
10/27/2023,34148,34245,33407,33906
10/28/2023,33902,34506,33878,34091
10/29/2023,34090,34755,33945,34538
10/30/2023,34549,34860,34095,34495
10/31/2023,34489,34730,34061,34661
11/1/2023,34667,35612,34102,35440
11/2/2023,35440,35968,34320,34937
11/3/2023,34947,34947,34132,34727
11/4/2023,34734,35276,34609,35086
11/5/2023,35086,35396,34495,35045
11/6/2023,35043,35290,34766,35042
11/7/2023,35061,35891,34530,35414
11/8/2023,35417,36150,35111,35640
11/9/2023,35633,37978,35578,36693
11/10/2023,36700,37558,36343,37319
11/11/2023,37350,37422,36673,37152
11/12/2023,37136,37237,36758,37086
11/13/2023,37085,37421,36355,36485
11/14/2023,36474,36749,35002,35564
11/15/2023,35558,37975,35378,37877
11/16/2023,37886,37960,35539,36165
11/17/2023,36167,36800,35891,36625
11/18/2023,36626,36851,36211,36590
11/19/2023,36591,37520,36420,37426
11/20/2023,37426,37769,36716,37480
11/21/2023,37473,37664,35758,35758
11/22/2023,35762,37865,35651,37424
11/23/2023,37432,37649,36886,37301
11/24/2023,37312,38437,37266,37746
11/25/2023,37750,37908,37619,37809
11/26/2023,37811,37837,37173,37460
11/27/2023,37467,37574,36727,37240
11/28/2023,37256,38420,36883,37839
11/29/2023,37842,38457,37597,37863
11/30/2023,37864,38173,37510,37719
12/1/2023,37731,39000,37628,38707
12/2/2023,38707,39725,38663,39474
12/3/2023,39474,40210,39304,39989
12/4/2023,39988,42404,39988,41985
12/5/2023,41979,44490,41415,44075
12/6/2023,44087,44282,43419,43764
12/7/2023,43764,44044,42849,43291
12/8/2023,43296,44729,43078,44193
12/9/2023,44210,44362,43605,43712
12/10/2023,43710,44038,43582,43786
12/11/2023,43786,43801,40181,41242
12/12/2023,41232,42071,40649,41458
12/13/2023,41483,43440,40589,42888
12/14/2023,42899,43409,41509,43031
12/15/2023,43047,43082,41664,41925
12/16/2023,41926,42676,41639,42246
12/17/2023,42228,42364,41266,41345
12/18/2023,41337,42732,40513,42650
12/19/2023,42664,43456,41794,42258
12/20/2023,42257,44291,42207,43665
12/21/2023,43667,44240,43305,43873
12/22/2023,43871,44409,43430,44002
12/23/2023,44011,44027,43347,43733
12/24/2023,43730,43954,42700,43033
12/25/2023,43015,43807,42771,43591
12/26/2023,43587,43605,41639,42510
12/27/2023,42511,43698,42121,43473
12/28/2023,43468,43812,42288,42583
12/29/2023,42587,43128,41306,42072
12/30/2023,42069,42599,41529,42148
12/31/2023,42148,42867,41976,42258
1/1/2024,42258,44192,42188,44187
1/2/2024,44187,45922,44167,44970
1/3/2024,44972,45510,41454,42865
1/4/2024,42863,44795,42656,44186
1/5/2024,44195,44366,42500,44184
1/6/2024,44189,44253,43440,43999
1/7/2024,43988,44500,43636,43944
1/8/2024,43936,47281,43213,46995
1/9/2024,47012,47897,44903,46124
1/10/2024,46103,47751,44304,46681
1/11/2024,46678,49048,45600,46360
1/12/2024,46343,46516,41509,42778
1/13/2024,42772,43246,42440,42843
1/14/2024,42834,43060,41704,41715
1/15/2024,41701,43324,41680,42493
1/16/2024,42483,43566,42056,43131
1/17/2024,43128,43187,42172,42738
1/18/2024,42738,42871,40600,41283
1/19/2024,41250,42152,40258,41628
1/20/2024,41622,41854,41428,41673
1/21/2024,41658,41849,41485,41560
1/22/2024,41555,41649,39437,39528
1/23/2024,39515,40133,38505,39868
1/24/2024,39849,40515,39461,40074
1/25/2024,40074,40278,39531,39916
1/26/2024,39929,42233,39808,41818
1/27/2024,41817,42187,41396,42124
1/28/2024,42126,42824,41629,42026
1/29/2024,42027,43305,41804,43305
1/30/2024,43302,43853,42692,42946
1/31/2024,42945,43738,42264,42558
2/1/2024,42548,43263,41859,43071
2/2/2024,43075,43451,42538,43183
2/3/2024,43183,43352,42876,42994
2/4/2024,42991,43097,42243,42570
2/5/2024,42568,43515,42244,42659
2/6/2024,42657,43366,42521,43092
2/7/2024,43093,44389,42764,44346
2/8/2024,44342,45587,44325,45300
2/9/2024,45299,48201,45252,47161
2/10/2024,47156,48186,46894,47770
2/11/2024,47770,48601,47593,48313
2/12/2024,48313,50333,47720,49937
2/13/2024,49937,50385,48325,49720
2/14/2024,49728,52093,49267,51844
2/15/2024,51841,52884,51364,51942
2/16/2024,51935,52600,51615,52161
2/17/2024,52163,52210,50647,51664
2/18/2024,51661,52393,51196,52130
2/19/2024,52155,52496,51694,51789
2/20/2024,51776,53015,50770,52275
2/21/2024,52272,52397,50611,51843
2/22/2024,51857,52049,50921,51253
2/23/2024,51252,51507,50519,50743
2/24/2024,50738,51683,50581,51562
2/25/2024,51564,51958,51282,51722
2/26/2024,51738,54969,50909,54524
2/27/2024,54534,57615,54500,57068
2/28/2024,57065,64000,56724,62512
2/29/2024,62512,63684,60365,61161
3/1/2024,61161,63265,60801,62444
3/2/2024,62433,62488,61645,62042
3/3/2024,62034,63249,61402,63142
3/4/2024,63140,68577,62376,68359
3/5/2024,68359,69210,59313,63796
3/6/2024,63815,67645,62843,66120
3/7/2024,66124,68061,65623,66941
3/8/2024,66928,70184,66264,68285
3/9/2024,68285,68685,68053,68463
3/10/2024,68464,69999,68196,69026
3/11/2024,69013,72910,67120,72118
3/12/2024,72105,73054,68636,71473
3/13/2024,71473,73679,71340,73121
3/14/2024,73130,73794,68555,71371
3/15/2024,71387,72415,65569,69516
3/16/2024,69505,70069,64780,65248
3/17/2024,65245,68867,64522,68352
3/18/2024,68344,68902,66585,67613
3/19/2024,67603,68123,61447,61897
3/20/2024,61919,68168,60760,67872
3/21/2024,67842,68249,64537,65485
3/22/2024,65477,66631,62332,63807
3/23/2024,63812,66027,63016,64001
3/24/2024,64007,67613,63807,67188
3/25/2024,67208,71213,66407,69898
3/26/2024,69889,71572,69257,69997
3/27/2024,69999,71754,68362,69421
3/28/2024,69406,71587,68863,70803
3/29/2024,70769,70929,69073,69903
3/30/2024,69934,70344,69586,69613
3/31/2024,69616,71391,69594,71285
4/1/2024,71296,71296,68073,69699
4/2/2024,69694,69706,64545,65469
4/3/2024,65471,66942,64511,65988
4/4/2024,65984,69328,65100,68538
4/5/2024,68522,68767,65999,67857
4/6/2024,67851,69680,67476,68917
4/7/2024,68907,70310,68858,69358
4/8/2024,69336,72756,69073,71613
4/9/2024,71623,71748,68217,69135
4/10/2024,69100,71150,67482,70630
4/11/2024,70638,71287,69555,70015
4/12/2024,70019,71236,65230,67150
4/13/2024,67146,67930,61308,64054
4/14/2024,64039,65859,62162,65749
4/15/2024,65748,66900,62340,63438
4/16/2024,63467,64376,61654,63830
4/17/2024,63821,64636,59672,61278
4/18/2024,61256,64182,60830,63515
4/19/2024,63512,65506,59629,63821
4/20/2024,63847,65450,63136,64990
4/21/2024,64978,65710,64294,64950
4/22/2024,64951,67241,64545,66855
4/23/2024,66845,67201,65837,66421
4/24/2024,66413,67057,63554,64259
4/25/2024,64254,65286,62785,64493
4/26/2024,64488,64793,63306,63745
4/27/2024,63746,63903,62405,63429
4/28/2024,63417,64310,62811,63098
4/29/2024,63106,64181,61764,63832
4/30/2024,63849,64714,59068,60632
5/1/2024,60611,60786,56500,58256
5/2/2024,58272,59623,56932,59099
5/3/2024,59076,63340,58829,62915
5/4/2024,62907,64522,62585,63899
5/5/2024,63901,64625,62947,64021
5/6/2024,64024,65513,62720,63164
5/7/2024,63159,64389,62278,62320
5/8/2024,62310,62996,60873,61181
5/9/2024,61143,63409,60634,63075
5/10/2024,63072,63876,60176,60793
5/11/2024,60799,61454,60474,60816
5/12/2024,60813,61848,60600,61462
5/13/2024,61446,63444,60758,62934
5/14/2024,62917,63075,61108,61543
5/15/2024,61552,66471,61322,66242
5/16/2024,66234,66766,64598,65252
5/17/2024,65252,67482,65129,67053
5/18/2024,67059,67391,66663,66930
5/19/2024,66923,67654,65901,66275
5/20/2024,66255,71500,66074,71401
5/21/2024,71435,71958,69156,70136
5/22/2024,70155,70649,68879,69118
5/23/2024,69151,70024,66343,67945
5/24/2024,67915,69254,66623,68548
5/25/2024,68549,69580,68503,69275
5/26/2024,69288,69500,68136,68489
5/27/2024,68471,70601,68225,69392
5/28/2024,69363,69513,67193,68327
5/29/2024,68347,68852,67096,67564
5/30/2024,67566,69524,67105,68338
5/31/2024,68330,69010,66624,67477
6/1/2024,67513,67810,67387,67723
6/2/2024,67722,68405,67281,67752
6/3/2024,67744,70268,67590,68801
6/4/2024,68798,71074,68553,70564
6/5/2024,70546,71759,69600,71119
6/6/2024,71109,71629,70116,70775
6/7/2024,70771,71949,68450,69326
6/8/2024,69321,69538,69150,69306
6/9/2024,69306,69840,69131,69640
6/10/2024,69649,70167,69173,69501
6/11/2024,69506,69548,66011,67306
6/12/2024,67306,70007,66911,68243
6/13/2024,68240,68433,66242,66733
6/14/2024,66765,67314,64936,65996
6/15/2024,65995,66415,65828,66182
6/16/2024,66181,66914,66010,66622
6/17/2024,66622,67260,65066,66475
6/18/2024,66475,66559,64032,65145
6/19/2024,65141,65702,64664,64946
6/20/2024,64947,66455,64516,64845
6/21/2024,64841,65004,63356,64102
6/22/2024,64116,64491,63917,64233
6/23/2024,64245,64490,63136,63154
6/24/2024,63152,63302,58456,60252
6/25/2024,60250,62395,60223,61789
6/26/2024,61798,62458,60675,60807
6/27/2024,60820,62323,60561,61622
6/28/2024,61609,62151,59923,60315
6/29/2024,60312,61114,60296,60879
6/30/2024,60882,62931,60620,62676
7/1/2024,62676,63794,62465,62829
7/2/2024,62822,63211,61731,62033
7/3/2024,62046,62196,59334,60142
7/4/2024,60165,60430,56748,57045
7/5/2024,57030,57500,53550,56632
7/6/2024,56632,58488,56044,58251
7/7/2024,58253,58441,55729,55829
7/8/2024,55852,58200,54296,56710
7/9/2024,56697,58278,56300,58033
7/10/2024,58028,59459,57152,57733
7/11/2024,57700,59516,57072,57348
7/12/2024,57345,58539,56551,57889
7/13/2024,57907,59853,57783,59226
7/14/2024,59257,61424,59257,60823
7/15/2024,60827,64926,60685,64769
7/16/2024,64759,65403,62446,65081
7/17/2024,65081,66129,63890,64091
7/18/2024,64104,65108,63227,63964
7/19/2024,63977,67466,63303,66705
7/20/2024,66705,67617,66284,67155
7/21/2024,67164,68364,65833,68158
7/22/2024,68170,68486,66583,67562
7/23/2024,67561,67776,65452,65944
7/24/2024,65943,67112,65117,65376
7/25/2024,65363,66135,63424,65796
7/26/2024,65794,68214,65712,67921
7/27/2024,67952,69404,66637,67892
7/28/2024,67837,68298,67064,68264
7/29/2024,68240,70016,66445,66780
7/30/2024,66765,66983,65302,66171
7/31/2024,66170,66814,64507,64612
8/1/2024,64612,65568,62233,65293
