regime,scenario_id,starting_bcr,date,day_index,days_from_peak,is_last_day_of_month,price_usd,price_normalized,drawdown_from_peak,running_min_price_normalized,running_max_drawdown,daily_return,realized_vol_30d,btc_price_regime_pctile,bitcoin_coverage_ratio,bcr_min_so_far,btc_reserve_index,btc_held_index,btc_reserve_usd,btc_held,btc_value_usd,annual_obligation_usd,monthly_obligation_usd,is_payment_day,monthly_obligation_over_annual,btc_sold_today_fraction,btc_sold_today_usd,cumulative_btc_sold_fraction,cumulative_btc_sold_usd,cumulative_payments_over_annual,cumulative_payments_usd,btc_held_mechanical,btc_held_index_mechanical,btc_value_usd_mechanical,btc_sold_today_fraction_mechanical,btc_sold_today_usd_mechanical,cumulative_btc_sold_fraction_mechanical,cumulative_btc_sold_usd_mechanical,is_trough_day,is_bcr_min_day,is_recovery_day,is_primary_failure_day,has_failed_primary,reached_recovery,is_terminal_liquidity_day,has_reached_terminal_liquidity,days_to_trough,days_to_bcr_min,days_to_recovery,days_to_primary_failure,days_to_terminal_liquidity
early_2011,early_2011_bcr16.1,16.1,2011-07-31,53,53,true,13.3729,0.46065952690157386,0.5393404730984261,0.44660160730832693,0.553398392691673,-0.012363093875320419,0.6944885921582091,0.41849150225814113,7.289090234464154,7.133084157986197,0.45273852387976105,0.9828050814989325,452738523.87976104,33854924.80163323,452738523.87976104,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0003694036669911544,170169.31847185173,0.01719491850106747,9189143.197481986,0.14794520547946,9189143.197481986,33854924.80163323,0.9828050814989325,452738523.87976104,0.0003694036669912147,170169.3184718795,0.01719491850106747,9189143.197481496,false,false,false,false,false,false,false,false,,,,,
early_2011,early_2011_bcr16.1,16.1,2011-08-31,84,84,true,8.1992,0.282439829279467,0.717560170720533,0.23989748500683777,0.7601025149931622,-0.06931974256234474,2.2254221857222363,0.2263378000950796,4.398111093984411,3.784381984996135,0.27317460211083294,0.967195748587334,273174602.1108329,33317226.328279946,273174602.1108329,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0006024975971200681,170169.31847188115,0.03280425141266596,14464392.070110483,0.2328767123287788,14464392.070110483,33317226.328279946,0.967195748587334,273174602.1108329,0.0006024975971200623,170169.3184718795,0.03280425141266596,14464392.070109738,false,false,false,false,false,false,false,false,,,,,
early_2011,early_2011_bcr16.1,16.1,2011-09-30,114,114,true,5.1437,0.1771862803523264,0.8228137196476736,0.16337638090382672,0.8366236190961733,0.07660589823555264,1.6821825568704607,0.11285506299025433,2.685377506758668,2.492102528542857,0.16679363396016567,0.9413462127457305,166793633.96016568,32426781.103129204,166793633.96016568,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0009603978261381145,170169.31847187277,0.05865378725426951,19569471.624266837,0.3150684931506961,19569471.624266837,32426781.103129204,0.9413462127457305,166793633.96016568,0.0009603978261381523,170169.3184718795,0.05865378725426951,19569471.624266103,false,false,false,false,false,false,false,false,,,,,
early_2011,early_2011_bcr16.1,16.1,2011-10-31,145,145,true,3.2651,0.1124736909186735,0.8875263090813265,0.07637987040947436,0.9236201295905256,0.0023638484681034466,1.908889563796406,0.04308295697646778,1.623536362257988,1.1274217375208972,0.10084076784211103,0.8965720518145537,100840767.84211104,30884434.731588937,100840767.84211104,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0015129699850868167,170169.31847188468,0.10342794818544632,24844720.496895093,0.40000000000001107,24844720.496895093,30884434.731588937,0.8965720518145537,100840767.84211104,0.0015129699850867707,170169.3184718795,0.10342794818544632,24844720.496894345,false,false,false,false,false,false,false,false,,,,,
early_2011,early_2011_bcr16.1,16.1,2011-11-18,163,163,false,2.1051,0.07251488982049542,0.9274851101795045,0.07251488982049542,0.9274851101795045,-0.07634592602343027,1.8587018430226847,0,1.0094752125084032,1.0094752125084032,0.06270032375828591,0.8646544718401329,62700323.7582859,29784962.119750082,62700323.7582859,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.002346681059477833,170169.31847187853,0.1353455281598671,27907768.22938892,0.44931506849316166,27907768.22938892,29784962.119750082,0.8646544718401329,62700323.7582859,0.0023466810594778465,170169.3184718795,0.1353455281598671,27907768.229388162,true,true,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.1,16.1,2011-11-30,175,175,true,2.966,0.10217052073896224,0.8978294792610377,0.07251488982049542,0.9274851101795045,0.07553395945896968,1.3638984249806632,0.031974239362966485,1.382342559482374,1.0094752125084032,0.08585978630325303,0.8403577243441688,85859786.30325302,28948006.171022594,85859786.30325302,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.001665542244877586,170169.31847188313,0.15964227565583122,29949800.051051464,0.4821917808219286,29949800.051051464,28948006.171022594,0.8403577243441688,85859786.30325302,0.0016655422448775502,170169.3184718795,0.15964227565583122,29949800.051050708,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.1,16.1,2011-12-31,206,206,true,4.7143,0.16239463449753527,0.8376053655024647,0.07251488982049542,0.9274851101795045,0.09365285575093951,0.8381871638402867,0.0969069408129308,2.079927337563653,1.0094752125084032,0.12918803338904675,0.7955190994380266,129188033.38904676,27403439.193315394,129188033.38904676,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.001047875251533985,170169.31847187437,0.20448090056197343,35225048.923679724,0.5671232876712436,35225048.923679724,27403439.193315394,0.7955190994380266,129188033.38904676,0.0010478752515340167,170169.3184718795,0.20448090056197343,35225048.92367895,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.1,16.1,2012-01-31,237,237,true,5.5382,0.19077571744993954,0.8092242825500604,0.07251488982049542,0.9274851101795045,0.006305078586354096,1.4239887453787707,0.1275069824102686,2.3658108404694143,1.0094752125084032,0.1469447726999636,0.770248827597897,146944772.6999636,26532948.015594166,146944772.6999636,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0008919862587675686,170169.3184718703,0.22975117240210297,40500297.79630802,0.6520547945205591,40500297.79630802,26532948.015594166,0.770248827597897,146944772.6999636,0.0008919862587676167,170169.3184718795,0.22975117240210297,40500297.79630719,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.1,16.1,2012-02-29,266,266,true,4.8727,0.16785107768197616,0.8321489223180238,0.07251488982049542,0.9274851101795045,0.003170485660757949,0.9781330760090766,0.1027899928690278,2.0047015438466764,1.0094752125084032,0.12451562384140846,0.7418220100875702,124515623.84140846,25553722.544258513,124515623.84140846,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0010138112952381786,170169.3184718884,0.2581779899124298,45435208.03199253,0.7315068493150798,45435208.03199253,25553722.544258513,0.7418220100875702,124515623.84140846,0.0010138112952381257,170169.3184718795,0.2581779899124298,45435208.031991675,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.1,16.1,2012-03-31,297,297,true,4.8898,0.16844012552575102,0.831559874474249,0.07251488982049542,0.9274851101795045,0.005841938536224278,0.6138960808780701,0.10342509507962919,1.926902407842611,1.0094752125084032,0.11968337936910625,0.7105395997274362,119683379.36910625,24476129.774041116,119683379.36910625,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0010102659205502922,170169.31847187967,0.2894604002725638,50710456.90462077,0.8164383561643944,50710456.90462077,24476129.774041116,0.7105395997274362,119683379.36910625,0.0010102659205502912,170169.31847187947,0.2894604002725638,50710456.90461992,false,false,false,false,false,false,false,false,163,163,,,
early_2011,early_2011_bcr16.1,16.1,2012-04-30,327,327,true,4.9421,0.17024171629940163,0.8297582837005983,0.07251488982049542,0.9274851101795045,0.008056949373801636,0.35749752508514143,0.10536754219158544,1.8660677080737222,1.0094752125084032,0.11590482658842995,0.6808250592621481,115904826.58842994,23452545.798027143,115904826.58842994,62111801.24223602,5175983.436853002,true,0.0027397260273972603,0.0009995747350937027,170169.3184718717,0.3191749407378519,55815536.45877708,0.898630136986311,55815536.45877708,23452545.798027143,0.6808250592621481,115904826.58842994,0.0009995747350937485,170169.3184718795,0.3191749407378519,55815536.45877628,false,false,false,false,false,false,false,false,163,163,,,
